Candidate_ID,Resume_Text,Skills,Experience (Years),Education,Certifications,Applied_Job_Title,Required_Skills,Industry,Job_Description,Work_Type,Location,Salary_Expectation,Offered_Salary,Application_Status,Hired,Performance_Score
CAND_1443,"Candidate 443 has experience in AWS, DevOps, Kubernetes.","SQL, Data Analysis, Tableau",5,PhD,PMP,DevOps Engineer,"Cybersecurity, Penetration Testing, Risk Assessment",Healthcare,"Looking for a DevOps Engineer with skills in Cybersecurity, Penetration Testing, Risk Assessment.",On-site,San Francisco,71313,72245,Shortlisted,0,
CAND_1444,"Candidate 444 has experience in React, JavaScript, Node.js.","Java, Spring Boot, Microservices",8,Master's,Certified Ethical Hacker,AI Engineer,"AWS, DevOps, Kubernetes",E-commerce,"Looking for a AI Engineer with skills in AWS, DevOps, Kubernetes.",Remote,San Francisco,145233,149166,Hired,1,0.51
CAND_1445,"Candidate 445 has experience in SQL, Data Analysis, Tableau.","Deep Learning, TensorFlow, PyTorch",1,Bachelor's,Certified Ethical Hacker,AI Engineer,"Python, Machine Learning, NLP",Finance,"Looking for a AI Engineer with skills in Python, Machine Learning, NLP.",Remote,San Francisco,88003,85110,Hired,1,0.51
CAND_1446,"Candidate 446 has experience in Python, Machine Learning, NLP.","React, JavaScript, Node.js",7,Master's,Certified Ethical Hacker,DevOps Engineer,"AWS, DevOps, Kubernetes",Education,"Looking for a DevOps Engineer with skills in AWS, DevOps, Kubernetes.",Remote,San Francisco,82998,80181,Shortlisted,0,
CAND_1447,"Candidate 447 has experience in Python, Machine Learning, NLP.","Deep Learning, TensorFlow, PyTorch",1,PhD,PMP,Software Engineer,"Deep Learning, TensorFlow, PyTorch",Education,"Looking for a Software Engineer with skills in Deep Learning, TensorFlow, PyTorch.",Remote,San Francisco,78395,77930,Shortlisted,0,
CAND_1448,"Candidate 448 has experience in Java, Spring Boot, Microservices.","SQL, Data Analysis, Tableau",4,Bachelor's,Google Data Engineer,AI Engineer,"Deep Learning, TensorFlow, PyTorch",Healthcare,"Looking for a AI Engineer with skills in Deep Learning, TensorFlow, PyTorch.",Remote,San Francisco,115979,116614,Rejected,0,
CAND_1449,"Candidate 449 has experience in SQL, Data Analysis, Tableau.","Cybersecurity, Penetration Testing, Risk Assessment",6,Bachelor's,Google Data Engineer,Data Scientist,"C++, Embedded Systems, IoT",E-commerce,"Looking for a Data Scientist with skills in C++, Embedded Systems, IoT.",Hybrid,Chicago,99798,101893,Rejected,0,
CAND_1450,"Candidate 450 has experience in Cybersecurity, Penetration Testing, Risk Assessment.","SQL, Data Analysis, Tableau",8,PhD,None,Security Analyst,"Deep Learning, TensorFlow, PyTorch",Finance,"Looking for a Security Analyst with skills in Deep Learning, TensorFlow, PyTorch.",Hybrid,New York,142862,138121,Interviewed,0,
CAND_1451,"Candidate 451 has experience in Python, Machine Learning, NLP.","Deep Learning, TensorFlow, PyTorch",12,PhD,Certified Ethical Hacker,Security Analyst,"Java, Spring Boot, Microservices",Finance,"Looking for a Security Analyst with skills in Java, Spring Boot, Microservices.",On-site,London,79757,75324,Interviewed,0,
CAND_1452,"Candidate 452 has experience in C++, Embedded Systems, IoT.","Python, Machine Learning, NLP",10,Bachelor's,Google Data Engineer,AI Engineer,"Deep Learning, TensorFlow, PyTorch",Finance,"Looking for a AI Engineer with skills in Deep Learning, TensorFlow, PyTorch.",Remote,Chicago,130815,129614,Rejected,0,
CAND_1453,"Candidate 453 has experience in Java, Spring Boot, Microservices.","C++, Embedded Systems, IoT",1,Bachelor's,AWS Certified,DevOps Engineer,"Cybersecurity, Penetration Testing, Risk Assessment",E-commerce,"Looking for a DevOps Engineer with skills in Cybersecurity, Penetration Testing, Risk Assessment.",Hybrid,London,120533,123650,Rejected,0,
CAND_1454,"Candidate 454 has experience in Cybersecurity, Penetration Testing, Risk Assessment.","SQL, Data Analysis, Tableau",7,PhD,Certified Ethical Hacker,Software Engineer,"React, JavaScript, Node.js",Finance,"Looking for a Software Engineer with skills in React, JavaScript, Node.js.",Hybrid,London,99266,103051,Shortlisted,0,
CAND_1455,"Candidate 455 has experience in React, JavaScript, Node.js.","React, JavaScript, Node.js",12,PhD,AWS Certified,Security Analyst,"Python, Machine Learning, NLP",IT,"Looking for a Security Analyst with skills in Python, Machine Learning, NLP.",On-site,San Francisco,118886,121286,Interviewed,0,
CAND_1456,"Candidate 456 has experience in Deep Learning, TensorFlow, PyTorch.","Cybersecurity, Penetration Testing, Risk Assessment",5,PhD,AWS Certified,Software Engineer,"Deep Learning, TensorFlow, PyTorch",IT,"Looking for a Software Engineer with skills in Deep Learning, TensorFlow, PyTorch.",Hybrid,Berlin,86078,81420,Hired,1,0.37
CAND_1457,"Candidate 457 has experience in SQL, Data Analysis, Tableau.","AWS, DevOps, Kubernetes",9,Bachelor's,Certified Ethical Hacker,Security Analyst,"C++, Embedded Systems, IoT",IT,"Looking for a Security Analyst with skills in C++, Embedded Systems, IoT.",On-site,Chicago,124098,122466,Interviewed,0,
CAND_1458,"Candidate 458 has experience in Python, Machine Learning, NLP.","Python, Machine Learning, NLP",7,Master's,Certified Ethical Hacker,Data Scientist,"SQL, Data Analysis, Tableau",Finance,"Looking for a Data Scientist with skills in SQL, Data Analysis, Tableau.",Hybrid,New York,89444,87183,Interviewed,0,
CAND_1459,"Candidate 459 has experience in Cybersecurity, Penetration Testing, Risk Assessment.","AWS, DevOps, Kubernetes",1,Diploma,PMP,Security Analyst,"Python, Machine Learning, NLP",Education,"Looking for a Security Analyst with skills in Python, Machine Learning, NLP.",Remote,London,53473,53709,Shortlisted,0,
CAND_1460,"Candidate 460 has experience in React, JavaScript, Node.js.","AWS, DevOps, Kubernetes",7,Master's,Certified Ethical Hacker,AI Engineer,"Python, Machine Learning, NLP",IT,"Looking for a AI Engineer with skills in Python, Machine Learning, NLP.",Remote,Berlin,83547,87812,Interviewed,0,
CAND_1461,"Candidate 461 has experience in SQL, Data Analysis, Tableau.","Java, Spring Boot, Microservices",5,Diploma,None,DevOps Engineer,"Deep Learning, TensorFlow, PyTorch",IT,"Looking for a DevOps Engineer with skills in Deep Learning, TensorFlow, PyTorch.",Hybrid,Berlin,106670,109130,Rejected,0,
CAND_1462,"Candidate 462 has experience in SQL, Data Analysis, Tableau.","Deep Learning, TensorFlow, PyTorch",10,Diploma,Google Data Engineer,Software Engineer,"Cybersecurity, Penetration Testing, Risk Assessment",Finance,"Looking for a Software Engineer with skills in Cybersecurity, Penetration Testing, Risk Assessment.",Hybrid,Berlin,145720,143815,Shortlisted,0,
CAND_1463,"Candidate 463 has experience in Deep Learning, TensorFlow, PyTorch.","AWS, DevOps, Kubernetes",9,Diploma,Google Data Engineer,AI Engineer,"SQL, Data Analysis, Tableau",IT,"Looking for a AI Engineer with skills in SQL, Data Analysis, Tableau.",Remote,New York,74667,70865,Interviewed,0,
CAND_1464,"Candidate 464 has experience in SQL, Data Analysis, Tableau.","Cybersecurity, Penetration Testing, Risk Assessment",12,PhD,Certified Ethical Hacker,AI Engineer,"SQL, Data Analysis, Tableau",Finance,"Looking for a AI Engineer with skills in SQL, Data Analysis, Tableau.",Hybrid,Chicago,78893,83859,Interviewed,0,
CAND_1465,"Candidate 465 has experience in AWS, DevOps, Kubernetes.","Java, Spring Boot, Microservices",5,PhD,Certified Ethical Hacker,Security Analyst,"Cybersecurity, Penetration Testing, Risk Assessment",Finance,"Looking for a Security Analyst with skills in Cybersecurity, Penetration Testing, Risk Assessment.",On-site,New York,93296,91412,Hired,1,0.85
CAND_1466,"Candidate 466 has experience in Python, Machine Learning, NLP.","AWS, DevOps, Kubernetes",9,Master's,PMP,Data Scientist,"AWS, DevOps, Kubernetes",Finance,"Looking for a Data Scientist with skills in AWS, DevOps, Kubernetes.",Remote,London,113309,112829,Interviewed,0,
CAND_1467,"Candidate 467 has experience in React, JavaScript, Node.js.","C++, Embedded Systems, IoT",14,Bachelor's,Certified Ethical Hacker,DevOps Engineer,"Deep Learning, TensorFlow, PyTorch",IT,"Looking for a DevOps Engineer with skills in Deep Learning, TensorFlow, PyTorch.",Remote,San Francisco,99133,101681,Shortlisted,0,
CAND_1468,"Candidate 468 has experience in C++, Embedded Systems, IoT.","SQL, Data Analysis, Tableau",5,Master's,AWS Certified,Software Engineer,"Java, Spring Boot, Microservices",Education,"Looking for a Software Engineer with skills in Java, Spring Boot, Microservices.",Hybrid,Chicago,60544,55882,Hired,1,0.38
CAND_1469,"Candidate 469 has experience in SQL, Data Analysis, Tableau.","React, JavaScript, Node.js",9,Bachelor's,Certified Ethical Hacker,Software Engineer,"Python, Machine Learning, NLP",Healthcare,"Looking for a Software Engineer with skills in Python, Machine Learning, NLP.",On-site,London,67842,70818,Shortlisted,0,
CAND_1470,"Candidate 470 has experience in React, JavaScript, Node.js.","Python, Machine Learning, NLP",11,Diploma,None,DevOps Engineer,"AWS, DevOps, Kubernetes",E-commerce,"Looking for a DevOps Engineer with skills in AWS, DevOps, Kubernetes.",Remote,New York,70910,68476,Hired,1,0.43
CAND_1471,"Candidate 471 has experience in Java, Spring Boot, Microservices.","React, JavaScript, Node.js",15,Master's,AWS Certified,DevOps Engineer,"AWS, DevOps, Kubernetes",E-commerce,"Looking for a DevOps Engineer with skills in AWS, DevOps, Kubernetes.",On-site,London,51626,51845,Interviewed,0,
CAND_1472,"Candidate 472 has experience in SQL, Data Analysis, Tableau.","C++, Embedded Systems, IoT",12,Master's,Google Data Engineer,DevOps Engineer,"React, JavaScript, Node.js",IT,"Looking for a DevOps Engineer with skills in React, JavaScript, Node.js.",On-site,New York,101509,100358,Hired,1,0.43
CAND_1473,"Candidate 473 has experience in AWS, DevOps, Kubernetes.","Python, Machine Learning, NLP",6,PhD,None,AI Engineer,"React, JavaScript, Node.js",E-commerce,"Looking for a AI Engineer with skills in React, JavaScript, Node.js.",On-site,London,140117,141465,Shortlisted,0,
CAND_1474,"Candidate 474 has experience in C++, Embedded Systems, IoT.","React, JavaScript, Node.js",5,PhD,AWS Certified,Security Analyst,"Python, Machine Learning, NLP",Healthcare,"Looking for a Security Analyst with skills in Python, Machine Learning, NLP.",On-site,Chicago,131074,127067,Shortlisted,0,
CAND_1475,"Candidate 475 has experience in Python, Machine Learning, NLP.","Cybersecurity, Penetration Testing, Risk Assessment",7,Master's,Google Data Engineer,Data Scientist,"AWS, DevOps, Kubernetes",IT,"Looking for a Data Scientist with skills in AWS, DevOps, Kubernetes.",On-site,New York,145671,142343,Shortlisted,0,
CAND_1476,"Candidate 476 has experience in C++, Embedded Systems, IoT.","AWS, DevOps, Kubernetes",11,Bachelor's,Google Data Engineer,Software Engineer,"Java, Spring Boot, Microservices",Education,"Looking for a Software Engineer with skills in Java, Spring Boot, Microservices.",Remote,San Francisco,97612,96175,Rejected,0,
CAND_1477,"Candidate 477 has experience in Deep Learning, TensorFlow, PyTorch.","Cybersecurity, Penetration Testing, Risk Assessment",8,Diploma,AWS Certified,AI Engineer,"SQL, Data Analysis, Tableau",Finance,"Looking for a AI Engineer with skills in SQL, Data Analysis, Tableau.",On-site,London,108958,113248,Hired,1,0.75
CAND_1478,"Candidate 478 has experience in C++, Embedded Systems, IoT.","C++, Embedded Systems, IoT",1,Master's,PMP,AI Engineer,"AWS, DevOps, Kubernetes",Healthcare,"Looking for a AI Engineer with skills in AWS, DevOps, Kubernetes.",Remote,London,123177,124348,Shortlisted,0,
CAND_1479,"Candidate 479 has experience in Python, Machine Learning, NLP.","Cybersecurity, Penetration Testing, Risk Assessment",3,Diploma,Certified Ethical Hacker,Software Engineer,"Java, Spring Boot, Microservices",Healthcare,"Looking for a Software Engineer with skills in Java, Spring Boot, Microservices.",Hybrid,New York,51286,51887,Hired,1,0.14
CAND_1480,"Candidate 480 has experience in Java, Spring Boot, Microservices.","AWS, DevOps, Kubernetes",9,PhD,None,Security Analyst,"React, JavaScript, Node.js",Finance,"Looking for a Security Analyst with skills in React, JavaScript, Node.js.",On-site,Berlin,67837,67133,Rejected,0,
CAND_1481,"Candidate 481 has experience in Python, Machine Learning, NLP.","Python, Machine Learning, NLP",9,PhD,AWS Certified,Data Scientist,"Deep Learning, TensorFlow, PyTorch",Education,"Looking for a Data Scientist with skills in Deep Learning, TensorFlow, PyTorch.",Hybrid,San Francisco,70708,69390,Rejected,0,
CAND_1482,"Candidate 482 has experience in AWS, DevOps, Kubernetes.","AWS, DevOps, Kubernetes",12,Diploma,None,Software Engineer,"Deep Learning, TensorFlow, PyTorch",Healthcare,"Looking for a Software Engineer with skills in Deep Learning, TensorFlow, PyTorch.",Hybrid,San Francisco,99490,98291,Hired,1,0.15
CAND_1483,"Candidate 483 has experience in AWS, DevOps, Kubernetes.","Deep Learning, TensorFlow, PyTorch",11,Diploma,Certified Ethical Hacker,AI Engineer,"Java, Spring Boot, Microservices",Education,"Looking for a AI Engineer with skills in Java, Spring Boot, Microservices.",Hybrid,San Francisco,84888,86680,Shortlisted,0,
CAND_1484,"Candidate 484 has experience in C++, Embedded Systems, IoT.","Cybersecurity, Penetration Testing, Risk Assessment",4,Master's,None,DevOps Engineer,"Python, Machine Learning, NLP",Education,"Looking for a DevOps Engineer with skills in Python, Machine Learning, NLP.",On-site,New York,120016,115799,Rejected,0,
CAND_1485,"Candidate 485 has experience in Python, Machine Learning, NLP.","Python, Machine Learning, NLP",4,Diploma,AWS Certified,Software Engineer,"SQL, Data Analysis, Tableau",IT,"Looking for a Software Engineer with skills in SQL, Data Analysis, Tableau.",Remote,San Francisco,117397,113889,Shortlisted,0,
CAND_1486,"Candidate 486 has experience in C++, Embedded Systems, IoT.","Python, Machine Learning, NLP",13,PhD,PMP,Software Engineer,"AWS, DevOps, Kubernetes",E-commerce,"Looking for a Software Engineer with skills in AWS, DevOps, Kubernetes.",Hybrid,New York,110533,112787,Interviewed,0,
CAND_1487,"Candidate 487 has experience in Cybersecurity, Penetration Testing, Risk Assessment.","Python, Machine Learning, NLP",8,Bachelor's,None,DevOps Engineer,"Java, Spring Boot, Microservices",IT,"Looking for a DevOps Engineer with skills in Java, Spring Boot, Microservices.",On-site,San Francisco,58294,57605,Rejected,0,
CAND_1488,"Candidate 488 has experience in SQL, Data Analysis, Tableau.","C++, Embedded Systems, IoT",13,Master's,None,Software Engineer,"Cybersecurity, Penetration Testing, Risk Assessment",Education,"Looking for a Software Engineer with skills in Cybersecurity, Penetration Testing, Risk Assessment.",Remote,Chicago,70235,66022,Hired,1,0.23
CAND_1489,"Candidate 489 has experience in React, JavaScript, Node.js.","C++, Embedded Systems, IoT",2,Master's,PMP,DevOps Engineer,"React, JavaScript, Node.js",E-commerce,"Looking for a DevOps Engineer with skills in React, JavaScript, Node.js.",On-site,Chicago,72126,68021,Rejected,0,
CAND_1490,"Candidate 490 has experience in Python, Machine Learning, NLP.","Deep Learning, TensorFlow, PyTorch",6,Bachelor's,Google Data Engineer,AI Engineer,"Cybersecurity, Penetration Testing, Risk Assessment",Finance,"Looking for a AI Engineer with skills in Cybersecurity, Penetration Testing, Risk Assessment.",Hybrid,San Francisco,83565,86882,Interviewed,0,
CAND_1491,"Candidate 491 has experience in Java, Spring Boot, Microservices.","C++, Embedded Systems, IoT",9,Master's,None,Software Engineer,"Java, Spring Boot, Microservices",E-commerce,"Looking for a Software Engineer with skills in Java, Spring Boot, Microservices.",On-site,New York,102295,101324,Shortlisted,0,
CAND_1492,"Candidate 492 has experience in SQL, Data Analysis, Tableau.","SQL, Data Analysis, Tableau",8,Master's,AWS Certified,Security Analyst,"Deep Learning, TensorFlow, PyTorch",Healthcare,"Looking for a Security Analyst with skills in Deep Learning, TensorFlow, PyTorch.",Hybrid,Chicago,113225,116641,Hired,1,0.83
CAND_1493,"Candidate 493 has experience in React, JavaScript, Node.js.","Python, Machine Learning, NLP",11,Bachelor's,AWS Certified,Software Engineer,"React, JavaScript, Node.js",IT,"Looking for a Software Engineer with skills in React, JavaScript, Node.js.",On-site,San Francisco,133842,133988,Shortlisted,0,
CAND_1494,"Candidate 494 has experience in Deep Learning, TensorFlow, PyTorch.","Cybersecurity, Penetration Testing, Risk Assessment",3,Diploma,Google Data Engineer,DevOps Engineer,"Cybersecurity, Penetration Testing, Risk Assessment",Healthcare,"Looking for a DevOps Engineer with skills in Cybersecurity, Penetration Testing, Risk Assessment.",Hybrid,Chicago,84169,81148,Shortlisted,0,
CAND_1495,"Candidate 495 has experience in C++, Embedded Systems, IoT.","React, JavaScript, Node.js",14,Master's,Google Data Engineer,Security Analyst,"C++, Embedded Systems, IoT",E-commerce,"Looking for a Security Analyst with skills in C++, Embedded Systems, IoT.",On-site,San Francisco,69096,64979,Shortlisted,0,
CAND_1496,"Candidate 496 has experience in AWS, DevOps, Kubernetes.","Cybersecurity, Penetration Testing, Risk Assessment",15,PhD,None,DevOps Engineer,"AWS, DevOps, Kubernetes",IT,"Looking for a DevOps Engineer with skills in AWS, DevOps, Kubernetes.",Remote,London,127696,124208,Hired,1,0.51
CAND_1497,"Candidate 497 has experience in Cybersecurity, Penetration Testing, Risk Assessment.","SQL, Data Analysis, Tableau",15,PhD,Google Data Engineer,Data Scientist,"Java, Spring Boot, Microservices",IT,"Looking for a Data Scientist with skills in Java, Spring Boot, Microservices.",Hybrid,London,50346,50446,Interviewed,0,
CAND_1498,"Candidate 498 has experience in Python, Machine Learning, NLP.","AWS, DevOps, Kubernetes",7,Diploma,Certified Ethical Hacker,AI Engineer,"AWS, DevOps, Kubernetes",IT,"Looking for a AI Engineer with skills in AWS, DevOps, Kubernetes.",On-site,San Francisco,125309,129842,Rejected,0,
CAND_1499,"Candidate 499 has experience in Python, Machine Learning, NLP.","SQL, Data Analysis, Tableau",10,Diploma,AWS Certified,Security Analyst,"C++, Embedded Systems, IoT",IT,"Looking for a Security Analyst with skills in C++, Embedded Systems, IoT.",Hybrid,Chicago,70319,71339,Interviewed,0,
